Ship Mode,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
3,2,0,452,45,98103,3,0,5,113.888,2,0.2,9.9652
3,2,0,452,45,98103,3,2,13,105.584,2,0.2,7.9188
3,1,0,173,20,49505,0,1,8,24.85,7,0.0,11.6795
0,0,0,374,36,19120,1,0,9,60.312,3,0.2,5.2773
2,2,0,80,11,60610,0,1,2,7.056,3,0.2,2.205
2,2,0,80,11,60610,0,2,13,27.184,2,0.2,2.0388
3,0,0,452,45,98105,3,2,13,107.984,1,0.2,9.4486
3,0,0,452,45,98105,3,1,3,19.296,3,0.2,6.03
3,1,0,216,8,32216,2,1,10,4.608,2,0.2,1.6704
2,1,0,156,40,37064,2,0,16,79.974,3,0.4,-29.3238
2,1,0,156,40,37064,2,1,3,2.946,2,0.7,-2.0622
3,2,0,199,11,60035,0,1,3,3.136,2,0.8,-4.704
0,1,0,364,41,77506,0,1,12,20.736,4,0.2,7.2576
0,1,0,438,3,94109,3,2,0,99.98,2,0.0,7.9984
0,1,0,438,3,94109,3,1,12,733.95,7,0.0,352.296
0,1,0,438,3,94109,3,1,1,241.44,3,0.0,72.432
2,1,0,295,8,33180,2,1,10,10.08,4,0.2,3.528
3,0,0,374,36,19120,1,1,14,281.904,2,0.2,10.5714
3,0,0,374,36,19120,1,1,7,201.432,3,0.2,67.9833
3,0,0,116,0,35601,2,2,13,135.98,2,0.0,33.995
3,0,0,116,0,35601,2,2,13,44.95,1,0.0,12.586
3,1,0,456,39,57103,0,2,0,2.97,3,0.0,1.3068
3,1,0,456,39,57103,0,1,8,6.54,3,0.0,2.6814
2,1,0,501,3,93277,3,2,0,7.92,8,0.0,3.4848
3,0,0,266,3,90049,3,0,5,203.92,5,0.2,22.941
3,2,0,266,3,90032,3,2,6,3359.952,6,0.2,1049.985
3,1,0,356,14,66212,0,1,8,18.24,3,0.0,9.12
3,1,0,356,14,66212,0,1,2,27.78,6,0.0,9.1674
2,1,0,4,44,22304,2,1,2,22.96,7,0.0,7.5768
2,1,0,4,44,22304,2,2,13,28.99,1,0.0,8.4071
2,1,0,4,44,22304,2,1,12,12.96,2,0.0,6.3504
2,1,0,4,44,22304,2,1,2,22.96,7,0.0,6.6584
2,1,0,4,44,22304,2,1,15,4164.05,5,0.0,83.281
3,0,0,394,31,27604,2,2,0,47.984,2,0.2,13.1956
3,0,0,394,31,27604,2,1,12,4.624,1,0.2,1.6762
3,1,0,329,30,10035,1,0,9,15.24,3,0.0,5.1816
3,0,0,147,33,45014,1,1,3,63.924,7,0.7,-46.8776
3,2,0,320,34,74403,0,1,2,6.56,2,0.0,1.9024
3,2,0,320,34,74403,0,1,1,13.11,3,0.0,3.4086
0,0,0,475,3,92592,3,2,13,494.376,3,0.2,49.4376
0,0,0,475,3,92592,3,1,3,29.2,5,0.2,9.855
0,0,0,475,3,92592,3,2,0,248.85,5,0.0,27.3735
0,0,0,475,3,92592,3,2,0,36.24,1,0.0,15.2208
3,0,0,465,20,48310,0,1,2,11.68,2,0.0,3.504
3,0,0,437,3,92024,3,1,15,11.91,3,0.0,0.1191
3,0,0,437,3,92024,3,0,9,3.48,2,0.0,1.1136
0,0,0,109,41,75081,0,1,3,30.96,8,0.8,-52.632
0,2,0,329,30,10035,1,2,11,1704.89,11,0.0,767.2005
3,0,0,375,1,85023,3,1,3,19.194,7,0.7,-12.796
3,0,0,375,1,85023,3,1,1,121.792,4,0.2,13.7016
1,1,0,438,3,94122,3,2,11,1919.976,3,0.2,215.9973
3,0,0,374,36,19140,1,1,3,50.997,1,0.7,-40.7976
3,0,0,374,36,19140,1,1,14,76.792,1,0.2,-16.3183
3,0,0,374,36,19140,1,2,13,539.964,6,0.4,-107.9928
3,0,0,374,36,19140,1,0,9,60.312,3,0.2,5.2773
3,0,0,374,36,19140,1,1,3,1.944,3,0.7,-1.4256
2,1,0,243,41,78041,0,1,7,12.984,3,0.2,4.7067
2,1,0,243,41,78041,0,2,13,217.584,2,0.2,19.0386
2,1,0,243,41,78041,0,2,13,328.776,3,0.2,28.7679
2,1,0,243,41,78041,0,1,3,2.286,3,0.8,-3.6576
2,1,0,243,41,78041,0,2,0,47.984,2,0.2,14.3952
3,1,0,329,30,10009,1,1,3,25.344,6,0.2,8.8704
3,0,0,329,30,10035,1,1,3,232.4,5,0.2,78.435
2,1,0,183,22,39503,2,0,9,86.45,7,0.0,38.038
3,0,0,437,3,92037,3,0,5,603.92,5,0.2,45.294
3,0,0,437,3,92037,3,1,12,81.98,2,0.0,40.1702
3,0,0,343,30,11572,1,0,5,271.764,2,0.1,48.3136
3,0,0,343,30,11572,1,1,3,14.376,3,0.2,4.8519
2,1,0,420,41,78664,0,0,9,341.96,5,0.6,-427.45
3,0,0,399,3,92374,3,1,2,181.35,9,0.0,48.9645
3,0,0,399,3,92374,3,1,10,8.64,3,0.0,4.2336
3,0,0,93,40,38401,2,1,1,43.512,7,0.2,3.8073
3,0,0,93,40,38401,2,0,5,662.88,3,0.2,74.574
3,0,0,93,40,38401,2,1,12,25.92,5,0.2,9.072
3,2,0,329,30,10009,1,1,1,68.94,3,0.0,20.682
3,2,0,329,30,10009,1,0,9,128.82,3,0.0,50.2398
3,0,0,207,41,77095,0,1,3,896.99,5,0.8,-1480.0335
3,0,0,207,41,77095,0,1,3,1.234,1,0.8,-1.9744
3,0,0,207,41,77095,0,1,2,67.56,3,0.2,6.756
3,0,0,207,41,77095,0,1,12,21.72,5,0.2,7.8735
3,0,0,207,41,77095,0,1,12,262.336,8,0.2,95.0968
3,0,0,207,41,77095,0,2,13,148.48,2,0.2,16.704
3,0,0,207,41,77095,0,2,13,241.176,3,0.2,15.0735
3,2,0,80,11,60653,0,2,0,227.976,3,0.2,28.497
3,2,0,80,11,60653,0,2,13,52.68,3,0.2,19.755
3,2,0,80,11,60653,0,0,9,2.032,1,0.6,-1.3208
0,0,0,342,3,94601,3,1,2,17.12,4,0.0,4.9648
0,0,0,342,3,94601,3,2,13,431.968,4,0.2,37.7972
0,0,0,342,3,94601,3,0,9,129.92,4,0.0,10.3936
0,0,0,342,3,94601,3,0,16,568.728,3,0.2,28.4364
0,0,0,342,3,94601,3,1,3,117.144,9,0.2,42.4647
0,0,0,342,3,94601,3,1,1,203.52,3,0.0,54.9504
0,0,0,342,3,94601,3,1,10,51.75,5,0.0,24.84
2,0,0,393,19,2169,1,1,12,122.97,3,0.0,60.2553
2,0,0,393,19,2169,1,0,16,244.615,1,0.3,20.967
2,0,0,393,19,2169,1,2,13,59.97,3,0.0,28.7856
2,0,0,393,19,2169,1,1,12,81.54,9,0.0,36.693
2,0,0,393,19,2169,1,1,8,11.68,4,0.0,5.256
2,0,0,393,19,2169,1,1,3,29.0,5,0.0,13.92
3,1,0,529,3,92399,3,1,2,50.8,5,0.0,13.208
0,1,0,80,11,60623,0,1,3,16.03,5,0.8,-25.648
3,0,0,452,45,98105,3,1,3,15.712,4,0.2,5.6956
3,0,0,329,30,10024,1,2,0,89.97,3,0.0,18.8937
3,1,0,437,3,92037,3,0,4,435.999,3,0.15,20.5176
3,1,0,437,3,92037,3,2,13,83.984,2,0.2,31.494
3,1,0,51,5,6010,1,2,13,359.98,2,0.0,93.5948
3,1,0,51,5,6010,1,0,16,70.56,1,0.3,-4.032
3,1,0,51,5,6010,1,1,3,20.88,2,0.0,9.6048
3,1,0,51,5,6010,1,1,3,3.81,1,0.0,1.8288
3,2,0,80,11,60610,0,1,12,73.008,9,0.2,26.4654
3,0,0,80,11,60610,0,1,3,3.208,2,0.8,-5.2932
3,0,0,80,11,60610,0,2,0,26.176,2,0.2,-3.272
2,2,0,329,30,10024,1,1,12,30.44,4,0.0,14.3068
2,2,0,329,30,10024,1,0,9,35.28,3,0.0,11.9952
3,2,0,405,19,2151,1,1,12,19.44,3,0.0,9.3312
3,2,0,405,19,2151,1,1,3,37.88,2,0.0,18.94
2,1,0,207,41,77036,0,0,9,9.552,3,0.6,-3.8208
0,0,0,303,3,92691,3,0,4,290.666,2,0.15,3.4196
3,1,0,109,41,75217,0,1,12,10.368,2,0.2,3.6288
3,1,0,109,41,75217,0,1,12,14.352,3,0.2,4.485
3,0,0,245,26,89115,3,0,4,141.96,2,0.0,41.1684
3,0,0,245,26,89115,3,1,3,66.048,4,0.2,23.1168
1,0,0,336,34,73071,0,2,0,1287.45,5,0.0,244.6155
3,0,0,438,3,94122,3,1,3,25.824,6,0.2,9.0384
3,0,0,438,3,94122,3,1,1,160.96,2,0.0,48.288
3,0,0,193,30,11550,1,0,9,28.44,3,0.0,11.376
3,0,0,193,30,11550,1,0,5,364.41,5,0.1,8.098
3,0,0,193,30,11550,1,2,13,39.96,4,0.0,10.3896
3,0,0,193,30,11550,1,0,5,361.764,2,0.1,68.3332
0,1,0,97,41,77301,0,1,14,111.672,9,0.2,6.9795
3,2,0,207,41,77095,0,1,3,13.776,6,0.8,-22.0416
3,2,0,207,41,77095,0,1,12,10.272,3,0.2,3.21
0,0,0,374,36,19120,1,0,9,24.048,9,0.2,7.2144
0,1,0,473,8,33614,2,1,7,2.896,1,0.2,0.9774
2,0,0,329,30,10035,1,1,7,17.94,3,0.0,8.7906
2,0,0,329,30,10035,1,0,5,384.174,7,0.1,29.8802
2,0,0,329,30,10035,1,2,13,1799.75,5,0.0,539.925
3,2,0,74,31,28205,2,1,14,580.672,4,0.2,65.3256
3,2,0,74,31,28205,2,1,8,18.936,3,0.2,5.9175
3,2,0,74,31,28205,2,2,13,222.384,2,0.2,16.6788
3,2,0,74,31,28205,2,1,3,50.454,6,0.7,-33.636
3,2,0,74,31,28205,2,0,16,154.764,3,0.4,-36.1116
2,0,0,109,41,75081,0,1,12,6.848,2,0.2,2.14
3,2,0,452,45,98103,3,2,13,1091.168,4,0.2,68.198
3,2,0,452,45,98103,3,2,13,219.168,2,0.2,-43.8336
0,0,0,364,41,77506,0,1,3,6.928,1,0.8,-11.0848
1,0,0,374,36,19143,1,1,12,40.032,6,0.2,15.012
3,2,0,211,12,46203,0,1,14,443.92,4,0.0,13.3176
3,2,0,211,12,46203,0,1,3,169.99,1,0.0,78.1954
3,2,0,211,12,46203,0,1,12,25.92,4,0.0,12.4416
3,1,0,407,15,40475,2,2,13,36.99,1,0.0,9.9873
3,1,0,407,15,40475,2,1,12,629.1,6,0.0,301.968
3,1,0,407,15,40475,2,1,14,193.95,3,0.0,9.6975
3,1,0,407,15,40475,2,1,2,5.46,3,0.0,1.4742
0,1,0,484,11,60477,0,0,9,22.288,7,0.6,-8.9152
3,0,0,207,41,77095,0,0,9,65.424,4,0.6,-52.3392
1,0,0,266,3,90004,3,1,14,77.88,2,0.0,3.894
3,2,0,94,33,43229,1,0,5,281.372,2,0.3,-12.0588
3,2,0,94,33,43229,1,1,3,7.488,8,0.7,-5.2416
3,2,0,94,33,43229,1,0,9,22.336,4,0.2,7.8176
3,0,0,94,33,43229,1,1,12,10.368,2,0.2,3.6288
3,1,0,438,3,94122,3,1,12,65.79,9,0.0,30.2634
3,1,0,438,3,94122,3,1,3,271.984,2,0.2,88.3948
3,1,0,438,3,94122,3,1,2,11.76,4,0.0,3.1752
3,1,0,438,3,94122,3,1,12,77.52,2,0.0,37.9848
3,1,0,438,3,94122,3,1,3,48.64,2,0.2,15.808
1,0,0,272,47,53711,0,1,8,1.81,1,0.0,0.6516
1,0,0,272,47,53711,0,1,3,8.26,2,0.0,3.8822
3,2,0,24,4,80013,3,1,1,43.56,5,0.2,3.267
3,2,0,24,4,80013,3,1,15,5.84,2,0.2,0.73
3,2,0,329,30,10024,1,0,5,271.764,2,0.1,60.392
3,0,0,266,3,90004,3,1,1,262.24,2,0.0,78.672
3,0,0,266,3,90004,3,1,12,182.72,8,0.0,84.0512
3,0,0,266,3,90004,3,2,0,131.6,7,0.0,7.896
3,0,0,266,3,90004,3,1,3,22.72,4,0.2,7.384
3,0,0,266,3,90004,3,2,11,558.4,2,0.2,41.88
3,2,0,127,13,52001,0,1,3,15.24,4,0.0,6.858
3,2,0,127,13,52001,0,0,5,1408.1,10,0.0,394.268
2,2,0,241,33,43130,1,1,12,32.896,4,0.2,11.1024
2,2,0,241,33,43130,1,0,16,215.148,2,0.4,-103.9882
2,2,0,241,33,43130,1,1,12,30.96,6,0.2,11.223
0,0,0,212,3,90301,3,1,14,29.79,3,0.0,8.6391
0,0,0,212,3,90301,3,0,9,128.9,2,0.0,15.468
0,0,0,212,3,90301,3,1,12,60.12,9,0.0,28.8576
3,0,0,36,45,98006,3,1,3,24.816,3,0.2,8.3754
3,0,0,36,45,98006,3,1,3,14.976,6,0.2,5.4288
0,0,0,80,11,60610,0,1,3,15.08,2,0.8,-22.62
0,0,0,80,11,60610,0,0,9,24.288,3,0.6,-12.7512
1,0,0,109,41,75217,0,0,9,16.192,2,0.6,-8.5008
1,0,0,109,41,75217,0,0,16,251.006,2,0.3,-68.1302
1,0,0,109,41,75217,0,1,14,54.192,6,0.2,4.0644
1,2,0,438,3,94122,3,1,3,4.304,1,0.2,1.5602
2,0,0,329,30,10024,1,1,12,108.92,14,0.0,49.014
3,1,0,329,30,10011,1,1,7,16.74,3,0.0,8.37
3,1,0,329,30,10011,1,1,1,2504.74,7,0.0,626.185
3,1,0,374,36,19140,1,1,14,84.784,2,0.2,-16.9568
3,0,0,330,6,19711,1,1,14,29.9,5,0.0,5.083
0,1,0,329,30,10024,1,1,12,70.88,2,0.0,33.3136
3,2,0,23,0,36830,2,1,2,3.76,2,0.0,1.0904
3,0,0,266,3,90049,3,1,3,27.264,2,0.2,8.8608
3,2,0,438,3,94110,3,1,1,56.65,5,0.0,24.3595
3,2,0,438,3,94110,3,1,14,14.97,1,0.0,4.1916
3,2,0,438,3,94110,3,1,8,4.02,2,0.0,1.9698
2,2,0,394,31,27604,2,2,13,471.92,2,0.2,29.495
2,0,0,271,9,31204,2,1,3,58.72,4,0.0,27.0112
3,0,0,323,40,37211,2,1,2,5.16,3,0.2,0.8385
3,0,0,323,40,37211,2,1,12,16.496,2,0.2,5.5674
0,0,0,374,36,19143,1,2,0,71.976,3,0.2,19.7934
0,0,0,374,36,19143,1,0,9,22.512,3,0.2,2.2512
0,0,0,374,36,19143,1,1,3,3.444,2,0.7,-2.7552
0,0,0,374,36,19143,1,1,3,538.194,2,0.7,-412.6154
0,0,0,374,36,19143,1,2,0,47.984,2,0.2,14.3952
2,1,0,109,41,75081,0,2,13,492.768,4,0.2,55.4364
2,0,0,372,28,8861,1,1,2,286.79,7,0.0,74.5654
3,2,0,216,8,32216,2,1,12,5.08,1,0.2,1.651
2,0,0,216,8,32216,2,2,0,47.992,1,0.2,7.1988
3,1,0,405,19,2151,1,1,1,61.96,2,0.0,16.1096
3,1,0,405,19,2151,1,0,4,361.96,2,0.0,83.2508
3,1,0,405,19,2151,1,1,12,278.82,9,0.0,125.469
3,0,0,215,22,39212,2,0,9,133.38,6,0.0,58.6872
3,0,0,216,31,28540,2,1,12,47.952,3,0.2,16.1838
3,0,0,438,3,94122,3,0,9,16.74,2,0.0,4.3524
3,1,0,94,33,43229,1,1,12,10.848,2,0.2,3.5256
3,1,0,94,33,43229,1,2,0,18.544,2,0.2,3.0134
3,0,0,115,20,48127,0,0,5,180.98,1,0.0,47.0548
3,0,0,115,20,48127,0,2,0,99.98,2,0.0,42.9914
0,1,0,356,14,66212,0,2,0,34.95,5,0.0,15.378
0,1,0,356,14,66212,0,1,3,152.0,5,0.0,69.92
3,0,0,449,29,87505,3,2,0,92.52,9,0.0,18.504
3,1,0,438,3,94110,3,1,2,8.56,2,0.0,2.4824
3,1,0,438,3,94110,3,1,12,45.36,7,0.0,21.7728
3,1,0,438,3,94110,3,0,16,1421.664,6,0.2,-195.4788
0,0,0,306,0,36608,2,0,9,8.96,2,0.0,2.7776
0,1,0,464,44,22153,2,2,13,579.95,5,0.0,168.1855
0,1,0,464,44,22153,2,0,9,29.12,4,0.0,12.5216
0,1,0,464,44,22153,2,0,16,1202.94,3,0.0,300.735
3,1,0,330,6,19711,1,1,3,7.92,4,0.0,3.564
1,0,0,198,31,28601,2,2,13,36.192,1,0.2,2.7144
3,2,0,153,8,33311,2,1,14,147.184,2,0.2,-29.4368
3,0,0,66,11,60188,0,0,5,408.422,2,0.3,-5.8346
3,0,0,66,11,60188,0,0,5,382.116,6,0.3,-92.7996
3,0,0,66,11,60188,0,1,14,68.6,5,0.2,6.0025
3,0,0,66,11,60188,0,1,14,435.504,3,0.2,48.9942
3,0,0,66,11,60188,0,1,12,11.168,2,0.2,3.7692
3,1,0,425,21,56301,0,2,0,72.0,4,0.0,12.96
3,1,0,425,21,56301,0,2,0,655.9,5,0.0,275.478
3,1,0,425,21,56301,0,0,5,603.92,4,0.0,181.176
3,2,0,266,3,90036,3,0,16,513.024,2,0.2,12.8256
3,2,0,266,3,90036,3,1,1,487.92,6,0.0,136.6176
3,2,0,266,3,90036,3,1,3,15.24,5,0.2,5.334
3,0,0,306,0,36608,2,2,0,209.97,3,0.0,71.3898
3,0,0,306,0,36608,2,1,3,62.94,3,0.0,30.2112
3,0,0,306,0,36608,2,1,2,25.92,9,0.0,7.776
1,0,0,25,41,78745,0,1,12,10.368,2,0.2,3.6288
1,0,0,25,41,78745,0,2,0,95.736,3,0.2,20.3439
2,2,0,329,30,10009,1,1,14,900.08,4,0.0,117.0104
3,0,0,379,41,75023,0,2,13,201.584,2,0.2,20.1584
3,0,0,379,41,75023,0,1,3,3.392,4,0.8,-5.088
3,0,0,379,41,75023,0,0,4,193.0656,4,0.32,-19.8744
3,0,0,379,41,75023,0,1,12,15.552,3,0.2,5.4432
3,0,0,379,41,75023,0,1,12,11.648,2,0.2,4.0768
3,0,0,379,41,75023,0,2,11,418.8,2,0.4,-97.72
3,0,0,379,41,75023,0,1,14,509.488,7,0.2,-127.372
0,1,0,80,11,60653,0,0,4,825.174,9,0.3,-117.882
0,1,0,80,11,60653,0,1,12,17.76,3,0.2,5.55
0,1,0,80,11,60653,0,1,2,6.912,3,0.2,0.864
3,0,0,215,22,39212,2,2,0,66.3,3,0.0,8.619
0,0,0,150,31,28314,2,1,12,30.816,9,0.2,9.63
0,0,0,150,31,28314,2,2,13,44.784,2,0.2,4.4784
0,0,0,150,31,28314,2,1,1,569.536,4,0.2,64.0728
0,2,0,24,11,60505,0,0,16,796.425,7,0.5,-525.6405
3,1,0,422,3,95823,3,1,3,12.832,2,0.2,4.3308
2,1,0,121,13,50315,0,1,12,40.46,7,0.0,19.8254
2,1,0,121,13,50315,0,2,13,404.94,3,0.0,109.3338
3,1,0,437,3,92105,3,2,0,116.0,8,0.0,29.0
3,0,0,109,41,75081,0,2,13,657.552,6,0.2,49.3164
2,2,0,215,22,39212,2,2,0,599.97,3,0.0,257.9871
2,2,0,215,22,39212,2,2,13,38.97,3,0.0,0.7794
2,2,0,215,22,39212,2,1,3,45.84,8,0.0,22.0032
3,0,0,437,3,92024,3,2,13,38.24,4,0.2,-9.56
3,0,0,353,8,32839,2,2,0,87.168,3,0.2,10.896
3,1,0,233,12,47905,0,1,2,21.4,5,0.0,6.206
1,1,0,329,30,10035,1,1,15,54.9,5,0.0,15.372
3,0,0,266,3,90049,3,2,11,287.968,4,0.2,97.1892
3,0,0,266,3,90049,3,1,2,13.12,4,0.0,3.8048
3,0,0,266,3,90049,3,1,2,10.75,5,0.0,3.5475
3,0,0,266,3,90049,3,1,8,11.62,2,0.0,3.6022
2,0,0,329,30,10024,1,1,14,40.74,3,0.0,0.4074
1,1,0,194,15,42420,2,1,14,83.25,3,0.0,14.985
1,1,0,194,15,42420,2,1,10,9.45,3,0.0,4.536
1,1,0,194,15,42420,2,1,10,20.65,5,0.0,9.499
1,1,0,194,15,42420,2,1,12,45.36,7,0.0,21.7728
0,0,0,94,33,43229,1,0,9,5.352,3,0.2,1.6056
0,0,0,94,33,43229,1,0,5,99.372,2,0.3,-7.098
0,0,0,94,33,43229,1,1,2,2.672,1,0.2,0.3674
2,0,0,91,41,77840,0,1,12,28.672,8,0.2,10.3936
2,0,0,91,41,77840,0,1,1,29.312,8,0.8,-74.7456
0,2,0,407,15,40475,2,1,14,105.98,7,0.0,4.2392
0,2,0,407,15,40475,2,1,15,35.06,2,0.0,10.518
0,2,0,407,15,40475,2,0,5,33.94,1,0.0,9.1638
0,2,0,407,15,40475,2,1,10,30.0,8,0.0,14.4
2,2,0,80,11,60653,0,1,12,45.528,3,0.2,15.9348
2,2,0,80,11,60653,0,0,5,844.116,6,0.3,-36.1764
2,2,0,80,11,60653,0,2,13,812.736,8,0.2,60.9552
2,1,0,374,36,19120,1,1,3,7.476,1,0.7,-5.9808
2,0,0,266,3,90036,3,1,14,330.4,2,0.0,85.904
2,0,0,266,3,90036,3,2,13,604.752,6,0.2,37.797
3,0,0,266,3,90008,3,1,12,45.36,7,0.0,21.7728
3,0,0,266,3,90008,3,1,3,10.128,2,0.2,3.6714
3,0,0,438,3,94122,3,1,3,21.792,4,0.2,7.6272
3,0,0,438,3,94122,3,2,0,439.8,4,0.0,145.134
2,0,0,2,33,44312,1,1,2,8.256,4,0.2,0.6192
2,0,0,2,33,44312,1,1,3,25.56,5,0.7,-20.448
2,0,0,2,33,44312,1,1,3,4.368,2,0.7,-3.0576
2,0,0,2,33,44312,1,1,12,11.52,4,0.2,3.744
0,0,0,266,3,90049,3,1,12,12.96,2,0.0,6.2208
0,0,0,266,3,90049,3,1,8,3.96,2,0.0,0.0792
3,2,0,210,23,64055,0,1,3,1577.94,3,0.0,757.4112
2,2,0,109,41,75220,0,0,9,15.008,4,0.6,-12.0064
1,2,0,452,45,98105,3,2,0,59.98,2,0.0,26.3912
1,2,0,452,45,98105,3,2,11,2395.2,6,0.2,209.58
1,2,0,452,45,98105,3,2,0,1687.8,4,0.0,742.632
1,2,0,452,45,98105,3,2,13,7.992,1,0.2,2.6973
3,1,0,294,41,75150,0,1,12,5.184,1,0.2,1.8144
3,0,0,262,30,11561,1,1,2,11.68,2,0.0,5.4896
3,0,0,262,30,11561,1,1,2,104.8,10,0.0,26.2
3,0,0,339,8,33161,2,1,12,14.496,3,0.2,4.8924
3,2,0,27,3,93309,3,1,3,4.784,1,0.2,1.5548
3,2,0,27,3,93309,3,1,12,4.73,1,0.0,2.3177
3,0,0,215,22,39212,2,1,14,7.89,1,0.0,0.3156
3,0,0,215,22,39212,2,1,12,65.5,5,0.0,32.095
3,0,0,215,22,39212,2,0,16,2430.08,8,0.0,388.8128
3,0,0,158,25,68025,0,1,12,104.85,1,0.0,50.328
3,1,0,215,20,49201,0,1,2,3.9,2,0.0,1.521
3,1,0,215,20,49201,0,0,16,801.96,2,0.0,200.49
3,1,0,215,20,49201,0,0,5,191.96,2,0.0,32.6332
3,1,0,215,20,49201,0,1,10,2.61,1,0.0,1.2006
3,1,0,438,3,94122,3,1,2,5.96,2,0.0,1.6688
3,2,0,241,33,43130,1,2,13,1169.694,3,0.4,-253.4337
0,0,0,233,16,70506,2,1,15,1665.62,2,0.0,33.3124
3,2,0,407,15,40475,2,1,3,2.88,1,0.0,1.4112
3,2,0,407,15,40475,2,1,14,1443.96,12,0.0,375.4296
2,0,0,207,41,77070,0,1,15,2.92,1,0.2,0.365
2,0,0,329,30,10024,1,1,14,465.18,3,0.0,120.9468
3,2,0,485,33,43615,1,1,3,22.428,3,0.7,-17.9424
3,2,0,485,33,43615,1,1,14,37.52,5,0.2,3.752
3,1,0,374,36,19143,1,1,2,2.624,1,0.2,0.4264
2,0,0,374,36,19140,1,1,12,15.552,3,0.2,5.4432
2,0,0,374,36,19140,1,2,0,64.704,6,0.2,-4.8528
2,0,0,374,36,19140,1,0,9,17.472,3,0.2,5.0232
2,0,0,374,36,19140,1,2,13,135.516,1,0.4,-31.6204
3,0,0,120,4,80219,3,2,0,431.928,9,0.2,64.7892
3,0,0,374,36,19143,1,1,12,12.448,2,0.2,3.89
3,0,0,374,36,19143,1,0,5,657.93,5,0.3,-93.99
3,2,0,93,18,21044,1,1,12,277.4,5,0.0,133.152
3,2,0,93,18,21044,1,0,9,25.16,2,0.0,8.5544
3,2,0,93,18,21044,1,0,9,91.92,4,0.0,31.2528
2,0,0,329,30,10024,1,1,7,29.34,3,0.0,13.4964
2,0,0,329,30,10035,1,1,3,139.44,3,0.2,47.061
3,1,0,330,33,43055,1,1,10,6.912,3,0.2,2.5056
3,1,0,330,33,43055,1,1,14,27.096,3,0.2,2.0322
3,1,0,330,33,43055,1,1,14,177.568,2,0.2,-37.7332
2,1,0,109,41,75217,0,2,0,58.416,2,0.2,16.7946
3,2,0,374,36,19134,1,1,12,16.448,2,0.2,5.5512
3,2,0,374,36,19134,1,2,0,36.784,2,0.2,10.5754
0,1,0,434,41,78207,0,0,16,718.116,6,0.3,-71.8116
0,1,0,434,41,78207,0,1,2,31.776,4,0.2,8.7384
3,0,0,374,36,19120,1,1,3,9.555,5,0.7,-7.3255
3,0,0,266,3,90004,3,1,3,487.984,2,0.2,152.495
3,0,0,266,3,90004,3,2,13,5.56,1,0.2,1.7375
3,0,0,266,3,90004,3,1,14,217.85,5,0.0,65.355
3,1,0,458,40,37167,2,1,2,40.776,3,0.2,4.5873
3,1,0,458,40,37167,2,2,13,63.936,8,0.2,5.5944
3,0,0,271,9,31204,2,0,9,142.4,5,0.0,52.688
3,0,0,271,9,31204,2,1,3,7.16,2,0.0,3.4368
2,2,0,438,3,94109,3,0,5,681.408,12,0.2,42.588
2,2,0,438,3,94109,3,1,2,3.52,2,0.0,1.0208
2,2,0,438,3,94109,3,1,2,5.58,1,0.0,1.395
2,2,0,438,3,94109,3,2,0,36.32,1,0.0,10.896
3,0,0,452,45,98103,3,1,3,2060.744,7,0.2,643.9825
3,1,0,94,33,43229,1,1,1,52.272,3,0.2,9.801
3,1,0,94,33,43229,1,1,1,213.136,7,0.2,23.9778
2,1,0,266,3,90004,3,1,14,69.52,2,0.0,19.4656
2,1,0,266,3,90004,3,1,14,763.44,8,0.0,45.8064
3,2,0,464,33,45503,1,1,10,9.216,4,0.2,3.3408
3,2,0,464,33,45503,1,2,13,41.958,7,0.4,-9.7902
3,2,0,464,33,45503,1,1,12,89.568,2,0.2,32.4684
3,2,0,464,33,45503,1,1,12,22.248,3,0.2,7.5087
3,2,0,464,33,45503,1,1,1,334.88,4,0.2,29.302
3,2,0,464,33,45503,1,0,9,148.288,7,0.2,29.6576
3,2,0,464,33,45503,1,1,12,4.624,1,0.2,1.6762
3,2,0,464,33,45503,1,2,0,178.92,7,0.2,-29.0745
3,2,0,464,33,45503,1,1,3,69.888,7,0.7,-46.592
2,0,0,266,3,90008,3,1,3,487.984,2,0.2,152.495
2,0,0,266,3,90008,3,1,2,47.3,2,0.0,12.298
2,0,0,266,3,90008,3,1,2,4.13,1,0.0,1.1564
2,0,0,266,3,90008,3,1,3,155.12,5,0.2,50.414
2,2,0,266,3,90045,3,1,12,6.48,1,0.0,3.1752
2,2,0,266,3,90045,3,1,15,15.52,4,0.0,4.5008
3,0,0,289,40,38109,2,1,3,2.946,2,0.7,-2.0622
3,0,0,289,40,38109,2,1,8,55.104,6,0.2,18.5976
2,0,0,123,20,48234,0,2,0,104.88,6,0.0,41.952
2,0,0,123,20,48234,0,1,2,34.7,5,0.0,12.492
2,0,0,123,20,48234,0,1,3,33.72,4,0.0,15.5112
2,0,0,123,20,48234,0,1,12,14.94,3,0.0,7.0218
3,0,0,247,12,46226,0,1,1,638.73,9,0.0,166.0698
3,1,0,216,8,32216,2,1,14,113.568,2,0.2,-21.294
3,1,0,126,33,43017,1,2,0,9.096,1,0.2,1.7055
3,1,0,380,8,33317,2,1,7,8.688,3,0.2,2.9322
3,1,0,380,8,33317,2,0,9,30.88,4,0.2,3.86
3,1,0,380,8,33317,2,0,9,6.408,3,0.2,1.4418
